transaction_id,user_id,created_at,transaction_type,amount_usd,status,acquisition_channel,destination_country
txn_p2xkd5r9x7,usr_wpx2cyos,2024-05-17 00:05:27,REMITTANCE,65.34,COMPLETE,organic_search,MX
txn_w1arvyxtuy,usr_v2bc2nnu,2024-11-26 21:10:16,REMITTANCE,54.83,COMPLETE,paid_meta,GT
txn_e2s9jzl4kk,usr_pcenlk8a,2024-05-24 18:24:57,REMITTANCE,46.73,COMPLETE,direct,MX
txn_934qpvbxsm,usr_jjq9k6re,2024-02-17 17:36:43,PHONE_RELOAD,60.14,COMPLETE,direct,MX
txn_ljaurc0swu,usr_jjq9k6re,2024-04-01 17:36:43,PHONE_RELOAD,62.6,PAID,direct,MX
txn_ga0xmvrust,usr_9389yztk,2024-06-23 18:44:13,REMITTANCE,63.39,COMPLETE,direct,MX
txn_h5v6kpwdmj,usr_9389yztk,2024-07-10 18:44:13,PHONE_RELOAD,55.64,COMPLETE,direct,MX
txn_rx6a990bsh,usr_9389yztk,2024-08-17 18:44:13,PHONE_RELOAD,22.99,COMPLETE,direct,MX
txn_83quv5f3fi,usr_w2sehe2a,2024-09-29 18:30:59,REMITTANCE,59.25,COMPLETE,organic_search,MX
txn_m1ppyz8jg2,usr_w2sehe2a,2024-10-26 18:30:59,REMITTANCE,96.14,COMPLETE,organic_search,MX
txn_ghxirj6d60,usr_e5cozroo,2024-08-04 21:43:19,REMITTANCE,67.91,COMPLETE,referral,MX
txn_jnsczkm9x9,usr_qym52xg8,2024-02-01 09:16:05,REMITTANCE,45.35,COMPLETE,paid_meta,HN
txn_i5x65um4yr,usr_skf7i8sk,2024-02-20 00:15:55,REMITTANCE,58.87,COMPLETE,paid_meta,MX
txn_rqmfswpy6e,usr_ektsg7fx,2024-04-17 14:04:08,REMITTANCE,53.22,COMPLETE,email,MX
txn_hdrg8ygj9k,usr_ektsg7fx,2024-05-05 14:04:08,REMITTANCE,63.25,COMPLETE,email,MX
txn_gf0g46u2sl,usr_b5c81jhu,2024-08-07 11:18:03,PHONE_RELOAD,51.4,COMPLETE,referral,MX
txn_71zkv4iasm,usr_k8r2ykcc,2024-07-31 05:09:02,BILL_PAYMENT,71.79,COMPLETE,direct,MX
txn_i9p8tfxsw3,usr_f5l9mo1s,2024-08-24 06:29:00,REMITTANCE,39.81,COMPLETE,paid_meta,MX
txn_qtjvu1iapk,usr_f5l9mo1s,2024-09-21 06:29:00,PHONE_RELOAD,61.43,COMPLETE,paid_meta,MX
txn_eihcjjg4lb,usr_idknwi5f,2024-06-26 12:32:18,BILL_PAYMENT,27.27,COMPLETE,paid_meta,MX
txn_a67l7s47td,usr_f9q5rdoq,2024-10-23 10:48:24,REMITTANCE,23.34,COMPLETE,paid_meta,MX
txn_sl3e6kr918,usr_r5xqt4p5,2024-04-20 12:25:52,REMITTANCE,40.69,COMPLETE,paid_meta,SV
txn_q9pkl48hb1,usr_bunknqt3,2024-06-05 18:41:28,REMITTANCE,24.93,COMPLETE,paid_google,MX
txn_6du9zz99vm,usr_bunknqt3,2024-07-14 18:41:28,REMITTANCE,75.25,COMPLETE,paid_google,MX
txn_04jcrw9a8r,usr_bunknqt3,2024-08-12 18:41:28,REMITTANCE,61.87,COMPLETE,paid_google,MX
txn_6k7sbfdgj9,usr_bunknqt3,2024-09-03 18:41:28,REMITTANCE,74.31,PAYABLE,paid_google,MX
txn_jrf57cplex,usr_bunknqt3,2024-10-06 18:41:28,REMITTANCE,55.33,COMPLETE,paid_google,MX
txn_eaqf60wr38,usr_bunknqt3,2024-11-17 18:41:28,REMITTANCE,46.41,COMPLETE,paid_google,MX
txn_l9l7tu124t,usr_o2m71hss,2024-02-08 19:08:12,PHONE_RELOAD,51.01,COMPLETE,paid_meta,MX
txn_8q9ztc0j9b,usr_sf6f7low,2024-07-04 17:36:55,REMITTANCE,38.04,COMPLETE,paid_meta,MX
txn_977xp2kuge,usr_sf6f7low,2024-08-10 17:36:55,REMITTANCE,33.12,FAILED,paid_meta,MX
txn_9c55c5mwbw,usr_sf6f7low,2024-09-08 17:36:55,REMITTANCE,44.21,COMPLETE,paid_meta,MX
txn_2jplj9a6bk,usr_sf6f7low,2024-09-26 17:36:55,REMITTANCE,49.71,FAILED,paid_meta,MX
txn_2k83mna9tv,usr_sf6f7low,2024-11-08 17:36:55,BILL_PAYMENT,36.31,COMPLETE,paid_meta,MX
txn_lpcgbqlc9e,usr_sf6f7low,2024-12-17 17:36:55,PHONE_RELOAD,62.21,COMPLETE,paid_meta,MX
txn_ynueuvld7p,usr_tzk3ny9v,2024-07-17 21:52:47,PHONE_RELOAD,73.83,COMPLETE,paid_google,GT
txn_jwyr248x53,usr_vjx8uibr,2024-01-14 00:22:10,PHONE_RELOAD,75.88,COMPLETE,organic_search,GT
txn_1fivocn8ds,usr_fyb8dalf,2024-05-28 21:37:50,BILL_PAYMENT,71.47,COMPLETE,referral,MX
txn_8s6gydxis1,usr_fyb8dalf,2024-06-29 21:37:50,BILL_PAYMENT,93.88,COMPLETE,referral,MX
txn_j0y17vz2qz,usr_fyb8dalf,2024-08-10 21:37:50,BILL_PAYMENT,42.86,COMPLETE,referral,MX
txn_j486ul6ulm,usr_fyb8dalf,2024-08-29 21:37:50,PHONE_RELOAD,29.58,PAID,referral,MX
txn_52f0u4suxr,usr_50cehlxs,2024-07-03 10:40:53,REMITTANCE,56.02,COMPLETE,referral,MX
txn_ju7qbi4mu4,usr_50cehlxs,2024-08-16 10:40:53,REMITTANCE,36.37,COMPLETE,referral,MX
txn_pqp81ycegn,usr_50cehlxs,2024-09-27 10:40:53,REMITTANCE,89.68,COMPLETE,referral,MX
txn_uxhq5r7a2p,usr_50cehlxs,2024-10-27 10:40:53,BILL_PAYMENT,67.15,COMPLETE,referral,MX
txn_4p220x3obk,usr_ty5y2jr8,2024-05-14 22:43:08,REMITTANCE,68.15,COMPLETE,direct,MX
txn_mq48b890zm,usr_ty5y2jr8,2024-06-04 22:43:08,BILL_PAYMENT,62.44,COMPLETE,direct,MX
txn_ln9hj67tm0,usr_ty5y2jr8,2024-07-08 22:43:08,PHONE_RELOAD,77.65,COMPLETE,direct,MX
txn_41oimjgz9a,usr_ty5y2jr8,2024-08-21 22:43:08,REMITTANCE,56.18,COMPLETE,direct,MX
txn_f7qtz1ruy5,usr_ty5y2jr8,2024-09-04 22:43:08,REMITTANCE,73.54,PAID,direct,MX
txn_50xpoi73t2,usr_ty5y2jr8,2024-10-05 22:43:08,REMITTANCE,36.44,PAID,direct,MX
txn_g6v39hmcr3,usr_ty5y2jr8,2024-11-07 22:43:08,PHONE_RELOAD,68.99,COMPLETE,direct,MX
txn_mr5qsfrpk9,usr_1zyrru7z,2024-04-27 21:58:07,REMITTANCE,26.68,COMPLETE,direct,MX
txn_mgbncprcwf,usr_1zyrru7z,2024-06-10 21:58:07,REMITTANCE,90.71,PAID,direct,MX
txn_ch4l0ah1kg,usr_1zyrru7z,2024-06-26 21:58:07,BILL_PAYMENT,37.49,COMPLETE,direct,MX
txn_wdazyw6wey,usr_382kkzmp,2024-06-03 17:18:32,REMITTANCE,43.23,COMPLETE,paid_google,MX
txn_9tt96j6vdc,usr_382kkzmp,2024-06-19 17:18:32,REMITTANCE,69.07,COMPLETE,paid_google,MX
txn_vnppufu73u,usr_382kkzmp,2024-07-06 17:18:32,REMITTANCE,29.02,CANCELLED,paid_google,MX
txn_5095tkiziw,usr_382kkzmp,2024-08-19 17:18:32,REMITTANCE,45.61,COMPLETE,paid_google,MX
txn_05re29u3om,usr_382kkzmp,2024-09-02 17:18:32,BILL_PAYMENT,81.75,PAID,paid_google,MX
txn_fpvk4wyziq,usr_382kkzmp,2024-10-07 17:18:32,REMITTANCE,40.62,COMPLETE,paid_google,MX
txn_visxujv248,usr_jujd0ib6,2024-07-30 18:54:36,REMITTANCE,36.98,COMPLETE,paid_meta,MX
txn_j2nwban52v,usr_zd1at7o7,2024-05-10 20:33:34,BILL_PAYMENT,53.9,COMPLETE,paid_meta,MX
txn_dlhxbaac6q,usr_lx6dut07,2024-04-23 02:19:04,REMITTANCE,38.72,COMPLETE,paid_meta,MX
txn_yq9gntdwhm,usr_lx6dut07,2024-05-24 02:19:04,REMITTANCE,33.58,COMPLETE,paid_meta,MX
txn_belko48dhc,usr_lx6dut07,2024-06-11 02:19:04,REMITTANCE,38.1,PAID,paid_meta,MX
txn_yjg6qoarig,usr_lx6dut07,2024-06-29 02:19:04,REMITTANCE,85.06,CANCELLED,paid_meta,MX
txn_hh4rwb45d5,usr_7b42g05k,2024-03-11 15:28:10,REMITTANCE,33.91,COMPLETE,direct,MX
txn_f06aacsm4v,usr_7b42g05k,2024-04-04 15:28:10,BILL_PAYMENT,100.82,FAILED,direct,MX
txn_49jmz43d3z,usr_k9tr74qg,2024-05-11 19:49:07,REMITTANCE,86.48,COMPLETE,organic_search,MX
txn_mclice7w68,usr_zamkygvw,2024-04-11 12:52:56,PHONE_RELOAD,29.13,COMPLETE,paid_google,MX
txn_zj719vp4js,usr_zamkygvw,2024-05-07 12:52:56,BILL_PAYMENT,74.99,PAID,paid_google,MX
txn_qajgojcvj0,usr_zamkygvw,2024-06-14 12:52:56,REMITTANCE,58.99,COMPLETE,paid_google,MX
txn_mjdsrr2ku2,usr_ygfliji1,2024-06-07 07:02:11,REMITTANCE,20.08,COMPLETE,paid_meta,MX
txn_acr2l6bgrt,usr_jmiyqfy7,2024-01-08 10:35:19,BILL_PAYMENT,67.97,COMPLETE,organic_search,SV
txn_ke9jfo2atz,usr_jmiyqfy7,2024-02-10 10:35:19,PHONE_RELOAD,80.39,FAILED,organic_search,SV
txn_lepso1gs58,usr_6kwhef0v,2024-09-05 10:13:15,REMITTANCE,66.61,COMPLETE,organic_search,MX
txn_57qntpapcj,usr_6kwhef0v,2024-09-26 10:13:15,REMITTANCE,90.28,COMPLETE,organic_search,MX
txn_7vxqodbj52,usr_6kwhef0v,2024-11-09 10:13:15,REMITTANCE,99.0,COMPLETE,organic_search,MX
txn_3q1d05aqrj,usr_6kwhef0v,2024-11-23 10:13:15,REMITTANCE,79.1,COMPLETE,organic_search,MX
txn_nptpr2pryv,usr_231yv2st,2024-07-29 18:01:40,REMITTANCE,64.81,COMPLETE,paid_google,HN
txn_aw2df80wth,usr_231yv2st,2024-08-19 18:01:40,BILL_PAYMENT,39.24,COMPLETE,paid_google,HN
txn_ky6ydybv33,usr_231yv2st,2024-10-01 18:01:40,PHONE_RELOAD,38.04,FAILED,paid_google,HN
txn_yf12chdaub,usr_231yv2st,2024-10-16 18:01:40,REMITTANCE,37.27,COMPLETE,paid_google,HN
txn_245gbxzqin,usr_tsuflseh,2024-11-18 01:44:02,REMITTANCE,26.43,COMPLETE,paid_meta,MX
txn_1po9o2m470,usr_tsuflseh,2024-12-30 01:44:02,REMITTANCE,65.04,FAILED,paid_meta,MX
txn_em9nr73wg5,usr_ceouuyla,2024-11-10 08:33:23,REMITTANCE,72.95,COMPLETE,paid_google,MX
txn_wap2qh8xu6,usr_bmc97c7b,2024-01-31 10:41:04,PHONE_RELOAD,3.98,COMPLETE,paid_meta,SV
txn_wkecbaots9,usr_xp9n56ny,2024-10-11 07:28:14,BILL_PAYMENT,69.85,COMPLETE,referral,MX
txn_81jczlxozv,usr_e9oe9419,2024-05-16 07:27:01,BILL_PAYMENT,104.53,COMPLETE,organic_search,GT
txn_nu4in2kqvb,usr_3imj70e3,2024-05-27 12:06:46,PHONE_RELOAD,46.68,COMPLETE,paid_google,SV
txn_xufqjegy1l,usr_3imj70e3,2024-06-10 12:06:46,REMITTANCE,77.01,COMPLETE,paid_google,SV
txn_6ew7lrkht1,usr_icvqy5ib,2024-01-07 08:49:45,REMITTANCE,66.57,COMPLETE,direct,MX
txn_pmiay8mlnc,usr_icvqy5ib,2024-02-10 08:49:45,REMITTANCE,76.96,PAID,direct,MX
txn_c2tr11anh5,usr_icvqy5ib,2024-03-05 08:49:45,PHONE_RELOAD,79.1,COMPLETE,direct,MX
txn_da03daz3rw,usr_csk30lvy,2024-10-29 20:26:14,REMITTANCE,85.22,COMPLETE,referral,MX
txn_u6h2fow2nu,usr_csk30lvy,2024-11-16 20:26:14,BILL_PAYMENT,70.0,COMPLETE,referral,MX
txn_hufn4vnboo,usr_csk30lvy,2024-12-29 20:26:14,REMITTANCE,85.94,PAID,referral,MX
txn_k3ervkdxt3,usr_sojuv0gy,2024-09-14 05:37:32,REMITTANCE,51.82,COMPLETE,paid_meta,MX
txn_phpyhx68yv,usr_y2lofn1r,2024-09-07 21:08:25,PHONE_RELOAD,34.24,COMPLETE,paid_meta,MX
txn_tebtldkz27,usr_qcootnjl,2024-11-11 04:22:41,REMITTANCE,45.5,COMPLETE,organic_search,MX
txn_ybhk3h3ys1,usr_qcootnjl,2024-12-09 04:22:41,REMITTANCE,83.24,COMPLETE,organic_search,MX
txn_1lvzfaa2i4,usr_0gjyv5g1,2024-07-27 01:29:06,BILL_PAYMENT,70.75,COMPLETE,paid_google,MX
txn_n0qrsppobh,usr_0gjyv5g1,2024-09-10 01:29:06,BILL_PAYMENT,50.2,COMPLETE,paid_google,MX
txn_t419fg4ubv,usr_k6hg0016,2024-05-10 08:27:08,BILL_PAYMENT,41.69,COMPLETE,paid_google,GT
txn_ns7easw23o,usr_t1ntmjsr,2024-04-05 10:43:34,REMITTANCE,51.4,COMPLETE,paid_google,CO
txn_sx5tuan5o2,usr_lhlb50at,2024-11-23 01:51:42,PHONE_RELOAD,21.7,COMPLETE,paid_google,GT
txn_fgynsatcqe,usr_lhlb50at,2024-12-26 01:51:42,REMITTANCE,52.78,PAID,paid_google,GT
txn_9phbchuat4,usr_ln4rxyj3,2024-03-19 15:38:23,BILL_PAYMENT,40.53,COMPLETE,paid_meta,MX
txn_u72j7ij6ln,usr_0mftg698,2024-03-09 07:03:04,PHONE_RELOAD,91.02,COMPLETE,paid_google,SV
txn_nghysbz0oc,usr_y1o4izas,2024-11-14 10:16:28,BILL_PAYMENT,28.98,COMPLETE,paid_meta,MX
txn_iaru4hs7xm,usr_6xatoazt,2024-08-29 01:22:36,BILL_PAYMENT,53.74,COMPLETE,organic_search,MX
txn_5sa9c2ltwi,usr_6xatoazt,2024-10-08 01:22:36,PHONE_RELOAD,77.18,PAID,organic_search,MX
txn_9erm9jvj0i,usr_36ddfgs3,2024-06-17 03:13:59,PHONE_RELOAD,79.16,COMPLETE,organic_search,MX
txn_3m5rpbla6s,usr_36ddfgs3,2024-07-29 03:13:59,PHONE_RELOAD,37.66,COMPLETE,organic_search,MX
txn_qonewrx4me,usr_36ddfgs3,2024-08-19 03:13:59,BILL_PAYMENT,101.01,COMPLETE,organic_search,MX
txn_fm2oggv9f9,usr_qizk3c9x,2024-06-08 07:26:59,REMITTANCE,51.32,COMPLETE,paid_google,MX
txn_l1dsp7ioth,usr_cagrp2u4,2024-07-04 09:41:20,REMITTANCE,51.72,COMPLETE,paid_google,MX
txn_m5pspu69cm,usr_cagrp2u4,2024-08-11 09:41:20,REMITTANCE,55.29,COMPLETE,paid_google,MX
txn_6hxck1ffin,usr_6yuj7ykt,2024-03-26 02:32:59,REMITTANCE,57.92,COMPLETE,paid_meta,MX
txn_oko3vpk2u4,usr_6yuj7ykt,2024-04-18 02:32:59,REMITTANCE,33.16,FAILED,paid_meta,MX
txn_vlmlzbd554,usr_6yuj7ykt,2024-05-24 02:32:59,REMITTANCE,36.44,FAILED,paid_meta,MX
txn_5xf36l3ext,usr_6yuj7ykt,2024-07-08 02:32:59,REMITTANCE,59.11,PAID,paid_meta,MX
txn_c1hd9n1o5b,usr_8v1zocfi,2024-01-08 03:56:38,REMITTANCE,42.91,COMPLETE,direct,MX
txn_1cerh6afba,usr_n02yc0md,2024-05-10 23:56:46,REMITTANCE,71.95,COMPLETE,direct,MX
txn_ulym7y6clg,usr_n02yc0md,2024-06-08 23:56:46,REMITTANCE,78.96,COMPLETE,direct,MX
txn_jcofnumz98,usr_n02yc0md,2024-07-23 23:56:46,REMITTANCE,46.02,COMPLETE,direct,MX
txn_u0c0y5f2t2,usr_n02yc0md,2024-09-06 23:56:46,BILL_PAYMENT,63.16,FAILED,direct,MX
txn_5o70axw9vr,usr_n02yc0md,2024-10-04 23:56:46,PHONE_RELOAD,54.35,COMPLETE,direct,MX
txn_izfzmqp7rx,usr_8o1bj9rm,2024-08-27 15:38:19,REMITTANCE,106.31,COMPLETE,organic_search,MX
txn_967ew1z6r2,usr_n1kicjn2,2024-09-15 03:54:30,PHONE_RELOAD,76.01,COMPLETE,organic_search,MX
txn_uaq6xcbuuk,usr_almjegqt,2024-02-06 03:01:56,REMITTANCE,44.32,COMPLETE,paid_google,MX
txn_cweeemmv8b,usr_v25ao20u,2024-02-07 11:25:18,BILL_PAYMENT,56.4,COMPLETE,paid_google,MX
txn_mnuun4tjj9,usr_nekrcppr,2024-09-23 04:36:28,BILL_PAYMENT,41.58,COMPLETE,paid_google,MX
txn_ihjc5ysa4h,usr_nekrcppr,2024-10-16 04:36:28,BILL_PAYMENT,58.74,CANCELLED,paid_google,MX
txn_i7t264w0hy,usr_rwqeao4n,2024-09-01 07:44:10,PHONE_RELOAD,53.23,COMPLETE,paid_meta,MX
txn_glf8sljrtv,usr_rwqeao4n,2024-09-21 07:44:10,PHONE_RELOAD,34.95,PAYABLE,paid_meta,MX
txn_c4pw8zw7nh,usr_49el8hl8,2024-11-18 10:54:17,REMITTANCE,41.3,COMPLETE,paid_google,MX
txn_mf8rsjrrw2,usr_49el8hl8,2024-12-14 10:54:17,PHONE_RELOAD,58.93,COMPLETE,paid_google,MX
txn_rxf8gvp4n2,usr_82lk2n7h,2024-07-12 11:31:11,PHONE_RELOAD,99.96,COMPLETE,organic_search,MX
txn_3tisn96ff3,usr_82lk2n7h,2024-08-01 11:31:11,PHONE_RELOAD,96.62,PAYABLE,organic_search,MX
txn_dvuf7q2398,usr_8qzpky32,2024-01-13 08:52:34,REMITTANCE,70.38,COMPLETE,referral,MX
txn_xu1cxx3lnc,usr_8qzpky32,2024-02-09 08:52:34,PHONE_RELOAD,71.26,COMPLETE,referral,MX
txn_mbeaabrpx1,usr_jfpnqvut,2024-04-06 00:48:02,REMITTANCE,28.81,COMPLETE,organic_search,HN
txn_y15caeelsx,usr_2m6twd1x,2024-01-18 01:40:34,BILL_PAYMENT,57.4,COMPLETE,paid_google,MX
txn_lhr69h0qu3,usr_yo18pajs,2024-09-07 13:07:35,REMITTANCE,33.95,COMPLETE,paid_meta,MX
txn_k4ngosvld0,usr_nqyyf9rk,2024-06-24 18:57:26,REMITTANCE,53.34,COMPLETE,organic_search,MX
txn_qgd5kxj2ez,usr_nqyyf9rk,2024-07-09 18:57:26,REMITTANCE,43.22,COMPLETE,organic_search,MX
txn_y81xgjhk88,usr_nqyyf9rk,2024-08-09 18:57:26,PHONE_RELOAD,90.24,COMPLETE,organic_search,MX
txn_4q7xolxcy6,usr_flqhrrpz,2024-10-10 23:29:52,REMITTANCE,86.43,COMPLETE,referral,MX
txn_dtq9ruj3np,usr_flqhrrpz,2024-10-25 23:29:52,BILL_PAYMENT,44.35,FAILED,referral,MX
txn_28zbjjac9o,usr_flqhrrpz,2024-12-07 23:29:52,REMITTANCE,46.24,PAID,referral,MX
txn_yqpx17nqgf,usr_amd270st,2024-02-16 17:40:20,REMITTANCE,50.88,COMPLETE,referral,MX
txn_asw22fiwk5,usr_ogxpbwhv,2024-11-07 15:37:22,PHONE_RELOAD,56.78,COMPLETE,paid_google,GT
txn_5448m46h4a,usr_ogxpbwhv,2024-12-22 15:37:22,REMITTANCE,67.54,COMPLETE,paid_google,GT
txn_zc6pucuxe5,usr_z2u2tnhe,2024-10-21 19:10:54,REMITTANCE,34.54,COMPLETE,paid_meta,MX
txn_pevh4qlceq,usr_vwvm4w3z,2024-05-02 00:08:16,PHONE_RELOAD,41.21,COMPLETE,email,MX
txn_ydukpuwytj,usr_lienfnvu,2024-02-24 08:29:01,REMITTANCE,27.34,COMPLETE,paid_meta,MX
txn_yrszqussjh,usr_lienfnvu,2024-03-23 08:29:01,REMITTANCE,31.37,COMPLETE,paid_meta,MX
txn_tpg97gza2b,usr_7ggkg4w5,2024-09-09 17:15:35,PHONE_RELOAD,66.6,COMPLETE,paid_google,MX
txn_vme942hqfx,usr_7ggkg4w5,2024-10-24 17:15:35,REMITTANCE,49.35,PAID,paid_google,MX
txn_t6gk3lv323,usr_7ggkg4w5,2024-11-11 17:15:35,REMITTANCE,73.6,COMPLETE,paid_google,MX
txn_c2ckxx2xnu,usr_8sryo4rc,2024-05-31 12:37:08,REMITTANCE,26.62,COMPLETE,paid_meta,SV
txn_53cd0znuaj,usr_ik2u1rsu,2024-04-17 09:48:53,REMITTANCE,45.02,COMPLETE,paid_meta,MX
txn_j1ytlvijfu,usr_ik2u1rsu,2024-05-20 09:48:53,BILL_PAYMENT,63.74,COMPLETE,paid_meta,MX
txn_yp4vas98bp,usr_ik2u1rsu,2024-06-07 09:48:53,BILL_PAYMENT,44.06,PAID,paid_meta,MX
txn_63lc6p0drq,usr_3bzt9d31,2024-07-29 22:12:37,REMITTANCE,49.97,COMPLETE,email,CO
txn_8ms9tkyjxr,usr_3bzt9d31,2024-09-11 22:12:37,PHONE_RELOAD,54.31,COMPLETE,email,CO
txn_g9bcdc25dm,usr_3bzt9d31,2024-10-15 22:12:37,REMITTANCE,33.38,PAID,email,CO
txn_wqj8vv457g,usr_3bzt9d31,2024-11-17 22:12:37,REMITTANCE,72.77,COMPLETE,email,CO
txn_e5oh749p1z,usr_3bzt9d31,2024-12-03 22:12:37,REMITTANCE,38.51,COMPLETE,email,CO
txn_gw00jyj2ds,usr_3bzt9d31,2024-12-27 22:12:37,REMITTANCE,56.41,COMPLETE,email,CO
txn_l4rv2yn9ht,usr_5d5e3h0y,2024-05-16 00:58:22,BILL_PAYMENT,84.7,COMPLETE,paid_google,MX
txn_a1viq63f9h,usr_5d5e3h0y,2024-06-12 00:58:22,REMITTANCE,54.5,COMPLETE,paid_google,MX
txn_dhm025lptr,usr_5d5e3h0y,2024-07-12 00:58:22,BILL_PAYMENT,55.93,PAID,paid_google,MX
txn_lls9kswkry,usr_5d5e3h0y,2024-08-11 00:58:22,REMITTANCE,59.6,PAYABLE,paid_google,MX
txn_0s0u50ap1w,usr_5d5e3h0y,2024-09-18 00:58:22,REMITTANCE,39.37,COMPLETE,paid_google,MX
txn_snt3efhzco,usr_5d5e3h0y,2024-10-15 00:58:22,REMITTANCE,56.98,COMPLETE,paid_google,MX
txn_cn4wqa1413,usr_fhhcmktl,2024-08-27 09:56:43,BILL_PAYMENT,71.5,COMPLETE,paid_google,MX
txn_4tzp0d99vr,usr_s63e1ocj,2024-12-01 06:17:47,REMITTANCE,36.75,COMPLETE,paid_meta,GT
txn_ig7t92zx19,usr_z31yrujo,2024-02-28 14:05:15,BILL_PAYMENT,23.76,COMPLETE,paid_meta,MX
txn_41r1jkew7f,usr_o0z5qru5,2024-02-08 02:42:22,REMITTANCE,81.46,COMPLETE,direct,MX
txn_13y2eu0esq,usr_o0z5qru5,2024-03-06 02:42:22,REMITTANCE,75.92,PAID,direct,MX
txn_2hvmbn4hzw,usr_o0z5qru5,2024-04-16 02:42:22,REMITTANCE,51.22,COMPLETE,direct,MX
txn_s0ayrnr21i,usr_o0z5qru5,2024-05-09 02:42:22,PHONE_RELOAD,51.67,CANCELLED,direct,MX
txn_xogwynkflt,usr_o0z5qru5,2024-06-13 02:42:22,REMITTANCE,50.31,COMPLETE,direct,MX
txn_761snbc5ad,usr_o0z5qru5,2024-06-27 02:42:22,REMITTANCE,83.79,COMPLETE,direct,MX
txn_2obx9xk2j2,usr_o0z5qru5,2024-08-05 02:42:22,REMITTANCE,103.44,COMPLETE,direct,MX
txn_4g4zrrp52i,usr_xmcthphj,2024-09-04 04:08:33,BILL_PAYMENT,56.5,COMPLETE,email,MX
txn_2i6zbvq8l1,usr_4261bw4a,2024-08-08 04:49:36,REMITTANCE,62.74,COMPLETE,organic_search,MX
txn_ee1b34rqvz,usr_hyexf7jx,2024-06-16 02:22:42,PHONE_RELOAD,56.14,COMPLETE,paid_google,MX
txn_wpnhehere2,usr_bw01pddh,2024-03-07 04:48:20,REMITTANCE,69.14,COMPLETE,direct,MX
txn_ltdcl3ah4e,usr_bw01pddh,2024-03-29 04:48:20,REMITTANCE,70.23,COMPLETE,direct,MX
txn_d5dui7a6cv,usr_az39pecn,2024-06-23 23:19:26,PHONE_RELOAD,47.53,COMPLETE,paid_google,MX
txn_i5ghxcx8g4,usr_e11e9fta,2024-04-26 14:15:42,PHONE_RELOAD,19.29,COMPLETE,paid_meta,MX
txn_a51nn5io7r,usr_07wph6fe,2024-09-02 14:07:48,BILL_PAYMENT,55.79,COMPLETE,organic_search,MX
txn_zutp4hy5i8,usr_07wph6fe,2024-10-04 14:07:48,REMITTANCE,91.02,COMPLETE,organic_search,MX
txn_lcl4j7rb6x,usr_07wph6fe,2024-10-29 14:07:48,PHONE_RELOAD,88.54,COMPLETE,organic_search,MX
txn_hevpb5v72k,usr_07wph6fe,2024-12-03 14:07:48,REMITTANCE,63.48,COMPLETE,organic_search,MX
txn_mwpmib2i98,usr_fjdtvv2y,2024-11-04 07:22:08,REMITTANCE,76.89,COMPLETE,paid_google,GT
txn_5aa2koyrbz,usr_fjdtvv2y,2024-11-24 07:22:08,REMITTANCE,58.22,COMPLETE,paid_google,GT
txn_n82ijw95mz,usr_vgox22in,2024-07-22 04:46:17,PHONE_RELOAD,48.4,COMPLETE,paid_meta,MX
txn_4kfddxvfgd,usr_97e4uny1,2024-01-07 18:28:21,BILL_PAYMENT,54.09,COMPLETE,paid_meta,SV
txn_oav41b8e9u,usr_ah78okz1,2024-01-27 06:26:57,REMITTANCE,51.4,COMPLETE,paid_meta,MX
txn_rmao5xxy6w,usr_wjlsh3to,2024-07-30 07:18:40,REMITTANCE,80.6,COMPLETE,organic_search,SV
txn_ffa489cbi2,usr_wjlsh3to,2024-09-13 07:18:40,REMITTANCE,101.91,PAID,organic_search,SV
txn_1dkf84qyup,usr_wjlsh3to,2024-10-15 07:18:40,REMITTANCE,83.07,COMPLETE,organic_search,SV
txn_um88bw69zm,usr_lp8ii7ew,2024-01-28 15:14:14,REMITTANCE,112.66,COMPLETE,organic_search,GT
txn_6j3yvhwb2a,usr_ezzf8s2z,2024-03-11 12:08:18,REMITTANCE,81.14,COMPLETE,organic_search,MX
txn_jpkb4ppecp,usr_0e6mpsj9,2024-04-15 00:03:59,REMITTANCE,83.19,COMPLETE,referral,MX
txn_cjdp9t6m7r,usr_0e6mpsj9,2024-05-11 00:03:59,REMITTANCE,91.23,COMPLETE,referral,MX
txn_mtttqwh40w,usr_0e6mpsj9,2024-06-22 00:03:59,BILL_PAYMENT,75.39,COMPLETE,referral,MX
txn_186t2pxm8e,usr_runjdu0i,2024-01-22 16:43:47,REMITTANCE,63.75,COMPLETE,paid_google,MX
txn_49nq3nlbjm,usr_bn7g8b2z,2024-04-07 04:23:05,PHONE_RELOAD,45.11,COMPLETE,direct,MX
txn_98ufqau5se,usr_bn7g8b2z,2024-05-10 04:23:05,REMITTANCE,53.92,COMPLETE,direct,MX
txn_t4lmag75to,usr_bn7g8b2z,2024-05-30 04:23:05,PHONE_RELOAD,76.48,COMPLETE,direct,MX
txn_84u4bmthv9,usr_bn7g8b2z,2024-06-20 04:23:05,REMITTANCE,70.6,COMPLETE,direct,MX
txn_60t3i6kdpr,usr_bn7g8b2z,2024-07-31 04:23:05,PHONE_RELOAD,53.91,COMPLETE,direct,MX
txn_z5ux0l45ub,usr_l3ueybis,2024-10-07 12:34:12,REMITTANCE,8.53,COMPLETE,paid_meta,MX
